label,generated_text
1,scuba diver in deep blue sea
1,divers in scuba gear taking pictures at the bottom of the ocean
1,a scuba diver in the sea on the bottom
1,divers are feeding a whale shark inside an aquarium
1,whale shark scuba diving experience
1,a scuba diver is near a large fish
1,scuba diver and a large sponge
1,scuba diving on a reef in blue sea
1,a person is scuba diving underwater
1,a divers is diving on the reefs in the red sea
1,divers dive over a reef with colorful corals
1,scuba diving and coral reef
1,lady scuba diver diving into the sea
1,a diver swimming through a coral reef
1,a scuba diver floating above a coral reef
1,underwater photo with a scuba diver near a reef
1,an underwater image of two scuba divers
1,two divers swimming in the ocean
1,"underwater photography, swimming, diving, blue, photography, beautiful"
1,a person is underwater with fish around him
1,the image shows a diver swimming underwater with a large blue background
1,a man skydiving above a body of water
1,scuba diver exploring a dark underwater cave
1,a scuba diver is scuba diving into a cave
1,a man is diving through the water in an orange suit
1,the scuba divers are inside the cave
1,scuba divers looking through the heart-shaped hole of a cavern
1,scuba divers observing the wreck of an ancient ship
1,a group of divers explore a dark underwater world
1,divers explore the wreck
1,the mantas are feeding the divers in the blue water
1,scuba diving with manta rays in nepal
1,manta ray dive & free dive
1,a woman in the water with two divers
1,the narwhale scuba diving near the shipwreck
1,a man is scuba diving in the ocean and his snorks are being seen
1,a female scuba diving in the water
1,a girl in a scuba gear with a dive mask
1,divers explore the ss georges davy - kumano
1,a diver is diving on a rusting ship
1,a woman scuba dives on an old sunk ship
1,person is diving on the wreck of a ship in the ocean
1,the submarine is full of fish inside it
1,a scuba diver swimming around in the blue waters
1,scuba diver is floating in the blue water of the deep
1,a woman dives next to a plane
1,person diving with the rafael dzhokhar and an bf 109
1,diver at the wreck of the ufo
1,scuba diving in iceland
1,the image of a scuba diver tumbling along the cave in blue
1,a man dives through a narrow tunnel
1,a group of scuba divers are diving under the ocean
1,people are scuba diving on the reef
1,a group of scuba divers swimming in the water
1,a man scuba diving on a coral reef
1,a scuba diver swimming underwater in a reef in the red sea
1,a scuba diver swims through the water with corals in the water
1,diver with a huge pelagic fish in front of him
1,a scuba diving man swimming next to a large fish
1,a scuba diver is holding a huge eel
1,a scuba diver with his mouth out of water
1,divers swimming with a large hammerhead shark
1,people are diving down into a water hole
1,a couple of scuba divers are swimming around a reef
1,a person is diving in the pool
1,a man is diving into a pool at an indoor swimming pool
1,a man is diving off a pool deck
1,couple is scuba diving
1,a scuba diver swimming near a wooden hull
1,two people scuba diving on the floor of the ocean
1,a person is in a cave diving
1,a diver in a cave under the water
1,a diver in a blue cave with a hat
1,the man dives underwater with a shark
1,a scuba diver diving in a dark city
1,a diver with large fish in blue water
1,a scuba diver is swimming in a field of fish
1,scuba diver in a blue ocean surrounded by fish
1,a woman dives next to a whale shark
1,a scuba diver swimming next to a whale shark
1,three scuba divers in a cave
1,"scuba diving in dubai, indian ocean"
1,two scuba divers are diving in the ocean
1,scuba divers are swimming around coral reefs in the sun
1,divers under the sun at an underwater site
1,divers performing some tricks in the blue ocean
1,group of scuba divers in the deep water
1,a group of divers swimming in the blue ocean
1,a scuba diver next to an old ship in the ocean
1,an underwater scene with scuba divers on an old boat
1,scuba divers swimming above an old ship
1,one person is scuba diving in a boat
1,man dives through an underwater doorway
1,a woman diving underwater in the ocean
1,person scuba diving with coral
1,the reef of the blue sea scuba divers in the coral reef
1,a man scuba diving in the waters of red sea
1,a scuba diver is silhouetted over the dark water
1,a diver is shown in the water near the surface
1,silhouetted man in scuba gear scuba dive
1,a person diving on a rope on the ocean floor
1,a diver is using a rope to go through the water
1,a scuba diver is swimming in the ocean on a bright day
1,a diver in a wetsuit in the ocean
1,"the worlds best scuba dive, person in a scuba suit in the blue ocean"
1,a diver in a wetsuit swimming in the water
1,two people scuba diving with masks and goggles
1,divers scuba diving in shallow waters
1,scuba diver looking at the ocean from underwater
1,scuba divers and their equipment in the ocean
1,divers in white under water with ropes
1,two divers on top of the reef
1,scuba divers in the middle of the ocean
1,people dive in the water at an ocean reef
1,divers in the swimming pool
1,scuba divers and scuba divers are preparing for their dives
1,"two scuba divers in wet suits, wearing masks and diving gear"
1,person scuba diving in nepal
1,a man dives in a deep ocean water
1,a scuba diver is swimming in the blue ocean
1,a scuba diver in a dark outfit is swimming under water
1,a diver floats over the wreck of an airplane
1,a plane in the ocean with divers
1,two scuba divers swimming down a blue hole
1,two scuba divers in blue water
1,people scuba diving underwater
1,divers and fish in the blue ocean
1,some scuba divers swim in the water
1,three scuba divers swimming in an ocean
1,a man is scuba diving underwater
1,scuba diver with no shirt and head scuba diving underwater
1,a scuba diver showing a thumbs up to his child
1,one- or two-day scuba dive certification course at bayside scuba and fitness club
1,diving in the blue ocean with scuba gear
1,people scuba diving under the sea
1,the ocean and underwater scuba divers
1,a scuba diver with gear pointing at a colorful coral
1,scuba diving near a colorful reef
1,divers scuba diving around a large ship
1,divers exploring a shipwreck in the ocean
1,scuba divers are standing next to a sunk ship
1,people are diving in a deep cave
1,divers diving into the ocean floor
1,diver looking through the bottom of a scuba
1,scuba diver and a reef with colorful corals and fish
1,a scuba diver underwater with corals and fish
1,a diver is holding onto a rope while diving underwater
1,a diver scuba diving under a large metal object
1,a diver on a rope attached to a wooden platform in the ocean
0,one person is climbing up the side of a rocky cliff
0,a man is climbing up the side of a rock
0,a person is climbing up a cliff on a sunny day
0,a person climbing up a cliff on the side
0,an climber climbing up a wall with rope attached
0,an adult wearing safety gear climbs a rock wall
0,a man is climbing the side of a cliff with ropes
0,person in a climbing position on the mountain
0,a man climbs up a cliff with his shoes on
0,a lone man is climbing up a mountain with some equipment
0,man climbs a rock in a valley with a green view
0,silhouette of a man rock climbing in the sunset
0,climbing in the rockies at sunset
0,a man climbing down a steep cliff
0,two climbers are climbing over a boulder and in the woods
0,a man on a large rock climbing hold
0,iain psaltis climbing at the sylla boulders - http://www sylla
0,the climbing wall at cavern falls
0,a man climbing up a rock wall with a sign
0,a man climbing up a rock wall on a wooden sign
0,two men climbing on a cliff on the edge of a valley
0,climbers on a mountain top with autumn leaves
0,climbing in the mountains on an autumn day
0,person climbing on the climbing wall
0,a person climbing on a climbing wall
0,the climbing wall is set up with safety equipment on it
0,a person climbing down a side of a rock face
0,a man climbing on a steep rock
0,a man climbing on the side of a rocky mountain
0,shirtless man climbing on a cliff with rope
0,a shirtless person climbing on a rock face
0,a shirtless man on climbing gear with red rope
0,"a man climbing a cliff, holding onto a rock"
0,a man climbing on a steep rock face
0,an image of a man climbing the side of a mountain
0,two climbers climbing up a snow covered mountain
0,m g climbing up a mountain with two guys
0,the climber with the head lamp on on a snowy mountain
0,a man climbing a big rock cliff
0,a rock climber is climbing up on a rock near a small town
0,a climber climbing up a rock face in the mountain
0,some rock climbers climb up a mountainside
0,many climbers are scaling up the cliff side
0,three men are climbing on a steep mountainside
0,a man climbing the side of a large rock
0,climber on a rock face with an animal in his hand
0,the person climbing down the cliff
0,woman rock climbing down a mountain
0,a person in a hiking gear is climbing a mountainside
0,a climber is climbing on rocks in a mountain in the jungle
0,climber climbing on a rock face with his gear
0,a person climbs on a cliff on a rope
0,a man climbing on the side of a cliff
0,a woman climbing up a rocky face wearing a helmet
0,a woman wearing a helmet climbing on a rock
0,a young woman climbing a rock on a cliff
0,a man rock climbs the face of a rock
0,a person is climbing a large rock
0,a climber is hanging on the side of a cliff
0,the man is doing a climb down a mountain
0,a young man hanging off a cliff while climbing
0,rock climber - male on cliff near sea stock foto
0,a woman is climbing up the side of a cliff
0,a woman is climbing the side of a cliff
0,a woman climbing a steep rock on the side of the mountain
0,a person climbing on a cliff with his hands
0,a man is climbing up a wall in a rock formation
0,a man climbing on a cliff by the water
0,a climber clinging to a mountain face on the side of a train
0,the view down the wall of a mountain with a person climbing it
0,a man climbing near the end of a cliff
0,a man climbing the side of a cliff
0,a man climbs a large cliff in the mountains
0,a climber climbing a rock cliff
0,a climber hanging off the side of a cliff
0,man on rock climbing by the ocean
0,a man in yellow is climbing the cliffside
0,two climbers on a mountain on the side of the hill
0,two people are climbing up a rocky hill
0,two men climb up a steep rocky cliff
0,a man is climbing up a large rock
0,a man climbing on a cliff with a rope
0,person climbing the red rock in the redwoods
0,a boy climbing on a wall
0,a woman rock climber in an action shot of her climbing
0,a woman climbing up a large rock with her rope
0,a woman climbing over a large rock with her rope
0,man climbing on the rocks in mountains
0,a man climbs up on a mountain with rocks surrounding him
0,a man climbing up the side of a mountain
0,person climbing the wall of the caves
0,a climber on a rock face surrounded by rocks
0,climber in a white t shirt and backpack on a mountainside
0,a person climbing a rocky wall
0,a man climbing up a rock wall
0,a man is climbing a rock wall
0,a man is climbing up a steep stairway on his back
0,climbers climbing down a ladder on a rock
0,a man is climbing a set of metal railings
0,a man climbing on a cliff with a backpack
0,man climbing the edge of a rock mountain
0,man climbing on the edge of a cliff
0,climbing in the mountains
0,a climber pulls himself up the side of a mountain
0,a man climbs up the side of a rock
0,person is on top of a rock climbing wall
0,a young woman posing with her climbing rope on a rock wall
0,woman climbing on rocks at outdoor adventure photo
0,a woman climbing up a rock wall
0,climber is climbing to the top of a mountain
0,"climbing the mountain is dangerous for the first time, it's the biggest challenge"
0,three people with backpacks climb down a rocky cliff
0,a man with his hands up on a mountain climb
0,a man is climbing the side of a mountain with trees in the background
0,climber in white shirt at the rock wall
0,a man climbing up a large rock in a park
0,a man climbing up a rock
0,a man is climbing up a rock with a rope
0,a person climbing up on a large rock
0,two people are climbing a large rock face
0,person on an easy climb to the left of the huge rock
0,the climber on her way down the rock
0,a woman climbing up on a rock with her hands
0,a girl is climbing on rocks with a helmet
0,a girl wearing a helmet climbs up a rock
0,climbing up rocks with an outdoor group
0,person climbing up a mountain on a trail
0,man is climbing a rocky cliff with a backpack
0,climber on the edge of a steep rock
0,a man in shorts and a shirt climbing up a rock wall
0,a man in the air hanging from a climbing wall
0,a person climbing the side of a rock
0,a person climbing on a rock wall with a rope
0,the climber is attached to a rope and climbing up a rock
0,a woman climbs on a rocky cliff
0,an ice climber on the side of a mountain
0,climbing a snowy mountain with two climbers
0,a man climbing a mountain - side steep snow covered peak
0,two women climbing a rock with a rope
0,climbers climb a rock face with their feet on rope
0,a woman climbs up a large rock
0,a person is climbing up a mountainside with other climbers
0,a man is climbing up a rocky hillside
0,the climber is climbing the side of the mountain
0,a young person is climbing a rock
0,climbing on a rock ledge
0,a climbing team doing stunts on the rock
0,soldiers climb a rock wall on base
0,a group of military men climbing a rock wall
0,people climbing on the rocky side of a mountain
0,climb down a cliff with your group
0,a man climbing down the side of a rock face
0,a man is climbing up a steep cliff
0,a woman is climbing a rock wall with ropes
0,a woman is climbing down the side of a building
0,woman climbing up a wall at a rock wall
0,a young man on a rock climb with a helo
0,a man in an orange shirt climbing up a cliff
0,a boy is climbing up a rock wall with a rope
0,an old stone wall near a river with a person climbing up
0,a boy climbing a stone wall in the old town of oxford
0,a young boy climbing up a stone wall
0,some people climbing the side of the canyon
0,climbers are climbing on the side of a cliff
0,a young man is climbing up a mossy rock
0,a person climbing down a rocky wall covered with moss
0,a man climbing up a steep rocky wall
0,a person on a rock climbing gear on a cliff
0,a person is climbing a rock face on a mountain in the distance
0,climbing on the side of a mountain in the mountains
0,"climbing a cliff at guilin, china"
0,a climber is climbing up the side of a large cliff
0,a woman climbs along a cliff while on rope
0,woman climbing woman mountain climbing rock climbing in cyprus on cliff
0,a young female climber is holding onto a cliff with her hands
0,a woman is climbing up a steep cliff
0,an outdoor climbing wall with people around
0,a rock climbing wall near a parking lot
0,an outdoor climbing wall in a park
0,the man is climbing up the side of an ice wall
0,climbing the ice wall
0,two people are ice climbing
0,a man climbing an edge in a cave
0,a person climbing in the rocks with a rope
0,climber climbs the first crack in the cliff on his own
0,climbing up a very steep rock face
0,a man climbs up the side of a mountain
0,person climbing the steep rocky mountain
0,two climbers climbing the side of a mountain
0,three climbers climbing up the side of a rocky mountain
0,a climbing team on the side of a rocky mountain
0,a man climbs on a rock with ropes
0,a climber hanging from the side of a rock
0,climber climbing a cliff in mountains
0,climber on the rock on the krabi coast
0,climber climbing the cliff at the beach
0,four people are climbing on the side of a cliff
0,a group of people climbing up a rock face
0,three people climbing a rock formation in the desert
0,an image of a climber climbing in a rock
0,a man with white shorts climbing up a rock wall
0,man is rock climbing on a large wall
0,a male climber is climbing up the side of a building
0,the man is climbing in the narrow canyon
0,climbing the narrow slot on the way down from sand canyon
0,black and white image of a man climbing a rock
0,black and white photo of man climbing on rock
0,black and white photo of a person climbing on rock
0,a person wearing yellow jacket and climbing down snow covered hill
0,a person is climbing a snow covered slope
0,a person climbing the side of a cliff
0,a person climbs up the side of a large rock
0,a person in a red shirt climbing up a steep rock wall
0,climbing up a mountain with the person in red on the rock
0,an angler climbs up a mountain wall
0,a man climbing on the side of a mountain
0,a man climbs up a cliff face in the mountains
0,climbing in the japa valley of the riachuelo de las montaas national park
0,a person climbs a mountain with his backpack
0,a man climbs up a steep mountain with his backpack
0,a woman is climbing down a large rock
0,photograph - lady in purple climbing the big wall of a mountain by evelyn r frick
0,a woman in purple pants climbing a large rock
0,a woman climbs up a rock with rope
0,climbing in a forest full of rocks
0,a girl on a rock climb in the rocky area
0,a man climbing on a cliff
0,a climber ascending the side of a rock face
0,an image of a climber on a rock face
0,a man in blue climbing on the side of a cliff
0,a man climbing on a large rock face
0,a man climbing on a rock wall with no protection
0,a man climbing up a glacier on a sunny day
0,a person climbing up a big mountain full of snow and ice
0,a man climbing a stone wall in the woods
0,a man climbing up the side of a stone wall
0,a man climbing on a stone wall
0,a man in black is climbing a climbing wall
0,a man climbing on a wall at a climbing gym
0,a person is climbing the rocks on a rock
0,a man in a blue tank top climbs a rock wall
0,man doing an upside down climb on rocks
0,climbers climb a cliff with a large rock on it
0,climbing on rocks by the side of a cliff
0,a group of people are climbing on a rock face
0,a climber climbing up a rocky wall in the woods
0,a man is climbing up on a rock
0,person climbing up a large rock on his back
0,a person climbing up a steep rocky mountain
0,a climber is climbing up a large rocky mountain
0,climber on the way up a steep cliff
0,person and person climbing the ridge of the la rocha''
0,a climber climbs up the side of a cliff
0,two climbers are climbing on a mountain
0,two rock climbers are climbing on a rock wall
0,two men climbing on the side of a cliff
0,a man is climbing a wall made out of a large brick
0,the wall climb is pretty tough
0,a person climbs a large block of rocks
0,a climber is climbing a cliff with a rope
0,a man climbing on a cliff with a blue sky in the background
0,a man wearing climbing gear climbs a rock face
0,the guy is climbing down a large rock
0,climber climbing along side of a large cliff
0,a person climbing a rock on the side of a mountain
0,rock climbing at the baptist monastery
0,climber climbing down the slick rock ridge trail
0,climbing the side of a rocky mountain
0,climbing the wall with the other girls
0,the girls climbing up a wall
0,women climbing up on the wall of an ancient castle
0,climber hanging off the side of the rock
0,a man on the rocks climbing on the side
0,a young man is rock climbing while holding on
