label,generated_text
0,the woman has blonde hair
0,woman with short hair
0,a man with glasses and beard smiles at the camera
0,a man with glasses and a beard smiles for the camera
0,"mr jamal rashid, msc in infectious diseases, oman"
0,a woman with black hair and a pink hat is smiling
0,a woman is wearing a pink hat while smiling
0,a young woman with long hair wearing a red beanie
0,"a woman with black hair, wearing purple lipstick and sunglasses"
0,woman with long hair and purple lipstick wearing sunglasses
0,a woman with purple lips and sunglasses
0,a white shirt with a gold collar
0,a group of women holding a camera
0,a woman is wearing glasses in front of a building
0,a woman wearing glasses with a jacket and jeans
0,a woman wearing glasses looks off camera
0,woman wearing a golden gown with a crown on top
0,a woman in a costume next to an alien
0,a woman wearing black and a red jacket is smiling
0,a smiling girl in a purple shirt
0,man wearing a suit
0,a man in a suit drinking tea from a bowl
0,a man and woman embracing a flower
0,a man and a woman together
0,the man has a white tuxedo on
0,a man wearing a hat
0,two young women smiling at the camera
0,the woman has long hair
0,a man wearing a white t-shirt and tie
0,a man holding a white tennis racket
0,a man in a white shirt
0,an asian man and woman smiling at the camera
0,the boy is wearing glasses
0,a woman with long black hair smiles
0,young girl smiling
0,a girl smiling next to a river
0,a little girl with a cell phone in hand
0,a girl with long hair wearing a uniform
0,a young girl has blue eyes
0,a young woman wearing glasses and earphones
0,a woman wearing glasses and fur earmuffs
0,a girl with a face painting with blue and blue bird painted on her face
0,a woman with face paint
0,face painting on a young woman
0,the woman is smiling
0,a young man with glasses is smiling and standing in the street
0,a man with glasses wearing a white shirt and green tie
0,a young woman in native costume smiles
0,a little girl is smiling while wearing a native hat
0,a young girl with braids wearing a hat
0,"a woman has long, curly hair"
0,a woman smiles while holding a piece of pizza
0,a girl smiling at a table
0,a girl wearing a black dress
0,the girl has short brown hair
0,a young blonde woman holding a glass of water next to a mirror
0,a woman smiling and posing for a picture
0,a young girl smiles for a picture with her mother
0,an adolescent girl with glasses smiling with her mother
0,a man wearing a suit and tie looking at the camera
0,a man wearing a suit with a tie
0,an attractive young woman in glasses is smiling
0,a smiling woman wearing purple glasses and a purple shirt
0,a young girl wearing purple glasses and smiles for the camera
0,a white cloth hanging from the woman's head
0,two women wearing black caps
0,a young woman has long red hair
0,an image of a black woman wearing glasses and a pink headband
0,a woman wearing glasses and a white headband
0,young african american woman in glasses with a white headband
0,a young girl in hijab smiling at the camera
0,an image of a smiling woman wearing a pink hijab
0,two women are smiling with a white t-shirt
0,an asian woman with colored paint
0,a woman is wearing eyeglasses as she is outside
0,a close-up of a girl wearing glasses with her head tilted
0,a young girl with glasses looks off to the side
0,a woman holding a plate with a piece of chocolate cake
0,woman eating food
0,woman swaddled in a green shirt
0,a smiling woman wears a head scarf
0,a young african woman smiling while wearing a hat
0,young woman wearing black scarf smiling in front of trees
0,the smiling woman in graduation hats and gowns
0,a woman in a graduation robe smiling
0,a young woman wearing graduation gowns smiling for the camera
0,young girl smiling at camera
0,a girl holding a blue jacket
0,a girl with short hair smiling in front of a duck
0,a woman in glasses with orange hair is sticking her tongue out
0,a girl sticks her tongue out on a mountain
0,woman with red hair
0,a asian girl wearing a red wig and a blue shirt
0,girl has short red hair
0,a woman in glasses smiling with brown hair and a white shirt
0,a young woman wearing glasses and smiling
0,an african american woman with glasses smiles
0,a man holding a cell phone and smiling
0,a man wearing a green hat
0,the man is wearing a hat
0,a young man in glasses smiling while holding a violin
0,a man with glasses and a red cello smiles
0,a young man smiling next to his cello
0,asian woman with glasses and a white shirt
0,an asian woman smiling in red glasses on a sidewalk
0,asian woman in glasses smiling with her arms folded
0,tamara elberfeld - professor at otto rittmeier institute for societal development
0,a young woman wearing glasses and a white shirt
0,a woman with glasses and a black shirt smiling
0,a young woman smiles for a camera in the philippines
0,the woman is smiling
0,a woman in pink on a beach with a polka dot towel
0,the face of a young woman looking into the camera
0,a woman with dark hair wearing a blue tank
0,a young woman poses for a picture in a blue tank top
0,a woman with short red hair
0,a girl wearing a wig
0,a red haired woman
0,a small girl in a pink costume holding an umbrella
0,a woman wearing pink hair
0,a woman wearing pink wig
0,a woman is smiling
0,the woman's dark sunglasses
0,a woman with glasses
0,young women with colorful and elaborate hats at an esraj festival
0,a woman in traditional clothing and a colorful headdress
0,a beautiful woman smiling in her traditional costume
0,a man wearing headphones is speaking with a microphone in his mouth
0,an audio broadcast with a man wearing headphones
0,a young man with headphones speaking into a microphone
0,a young woman in glasses holding an apple
0,woman wearing glasses
0,a man in the snow with goggles on and holding his hands up
0,a man in a hat on skis
0,a woman with long braids on a dark background
0,a woman with braids is posing in front of a dark background
