label,generated_text
1,scuba divers looking at a blue ocean
1,a person underwater while swimming with fishes
1,a diver in the dark blue ocean
1,the sea diver is swiping under the blue sea
1,an image of a diver diving on the reef with a shark
1,a scuba diver swam in front of a large shark
1,man scuba diving with sharks
1,a person scuba diving under water
1,a man diving on skis with a harness
1,scuba diving in the caribbean - scuba gears
1,a man is diving with a mask on a blue and sunny water
1,divers swimming over a bright blue underwater scene
1,scuba diver with yellow frogfish on reef
1,two male diver athletes jumping from a diving board
1,two men diving in the air in an olympic pool
1,a man dives underwater during a surf lesson
1,people in scuba gear are diving on a coral reef
1,snorkelers in the sea with coral reef and fish
1,scuba divers explore corals
1,an underwater view of a person wearing diving gear
1,man scuba diving underwater at the sea
1,an underwater view of a person in a diving mask
1,divers jumping into the ocean
1,divers getting into the water from a boat
1,a manta ray swims near a diver
1,divers swimming above a manta ray in the ocean
1,a diver and a manta in the ocean
1,diving in the sea
1,divers in blue water with a scuba diving suit
1,two scuba divers are swimming in the ocean
1,a man and woman scuba diving with a green sea turtle
1,divers and turtles diving off the benin coast
1,two people scuba diving with a sea turtle
1,a person is diving with an octopus in the ocean
1,a person is diving in the ocean with an octopus
1,a man diving into the ocean holding a large fish
1,a group of people diving off an old ship
1,a divers showing a thumbs up while standing on top of a ship
1,diver scubas inside a shipwreck
1,a diver in a pool executing a dive into the water
1,a man in blue shorts and a swim cap diving
1,a man doing a dive in the water
1,a scuba diver in the blue of the ocean
1,a diver scubas in the blue ocean
1,a scuba diver is diving over a coral reef in the blue sea
1,scuba diver with gear under water
1,a man is scuba diving near a reef
1,a man scuba diving under water and floating upwards
1,an image of a woman diving in a pool
1,a young boy diving off a diving board in a pool
1,two divers on a scuba dive through the blue water
1,a diver swimming in a clear water
1,a diver holding a large fish under the water
1,"divers and mackerel on the gulf of mexico, cuba"
1,scuba diving w/ giant spotted mackerel
1,man diving from rock in sea on a blue sky
1,manitoba - diving trip from rd eddie rondeau
1,manta dive resort
1,a man jumps off of a diving board
1,a woman jumping from the diving board
1,man diving with a spear in his mouth
1,diving with a pipe in the mouth
1,a man is diving underwater with a hose in the mouth
1,man diving underwater with a scuba gear and a boat
1,"a man is diving in clear water, with scuba gear"
1,a scuba diver is holding onto the wreck of a ship
1,divers exploring the wreck of a ship
1,a diver in the ocean inspecting a wreck
1,a silhouette of a diver swimming underwater
1,silhouette of a diver swimming under the water
1,silhouette of diver with a torch
1,a scuba diver is on the bottom of a cave
1,an underwater scuba diver at the bottom of a cave
1,scuba diver jumping off a pier
1,person on the bottom of the ocean with a red fish
1,a diver swimming under a group of red fish
1,a scuba diver is holding a camera with a red fish
1,"chinese female diver, xia jinyi, in finals"
1,a woman diving from a pool
1,a woman is standing on a diving board at the pool
1,a female diver dives off the pool's platform
1,a woman in black diving off the top of a diving board
1,a young woman diving into the water from a platform
1,three scuba divers are floating in a clear blue water
1,two scuba divers under water on a dark blue night
1,three divers with scuba gear
1,a diver dives down next to a large lionfish
1,lionfish underwater stock photo - 30875446
1,a person scubas lion fish in red sea
1,divers exploring the reef at the d'nise
1,several people are scuba diving in a shallow reef
1,two people are diving under the sun and a boat is in the background
1,a woman scuba diving in the ocean
1,a man wearing a diving suit and helmet
1,a person diving in deep waters
1,scuba diving under a wreck of a plane
1,scuba diving underwater from the window of an old rusty ship
1,the image is of a person underwater with scuba gear and a diving visor
1,silhouette of a diver swimming underwater
1,diver and sea creatures in silhouette under blue water
1,a scuba diver on a dive
1,a man is attached to a rope while diving underwater
1,a diver is standing under water next to a rope
1,a woman diving into the water while holding her breath
1,the female diver is holding her arms out in mid air
1,woman diving into blue water
1,a scuba diver jumps out of water
1,"person on the job as an urban search and recovery diver in brooklyn, on april 18, 2018"
1,man diving under water with helmet and water
1,a diver is swimming out of the water with a wetsuit on
1,an underwater photo of three divers
1,"diving, underwater synchronized swimming, scuba diving, underwater synchronized swimming"
1,a scuba diver looks down on two men diving
1,scuba diving in an indoor pool saturday 28 july 2018
1,an airplane is on the reef with people diving around
1,the plane is in the water with people diving
1,a scuba diver is swimming on a reef
1,a scuba diver diving in a bright blue water
1,man is scuba diving in the blue waters
1,a woman diving in the pool while holding onto the pool edge
1,underwater diver performing the splits
1,two scuba divers swimming through a body of water
1,divers swimming in the ocean while sun shines through
1,the divers are swimming in the ocean
1,two men scuba diving in clear blue waters
1,two people scuba diving while swimming on a clear blue sea
1,a diver swimming in the ocean over the coral reefs
1,a diver is scuba diving over a coral reef
1,a scuba diver swims near a reef and fish
1,underwater photo of a scuba diver holding ropes
1,a scuba diver is silhouetted under the sun
1,the silhouette of a diver who is holding on to a rope
1,a team of scuba divers swimming underwater
1,several divers underwater on the ocean floor
1,a group of divers in the ocean
1,a person scuba diving near a coral reef
1,a scuba diving over an area with various corals
1,diver exploring a coral reef photo
1,one person diving into a body of water
1,a man wearing a diving suit with equipment in the water
1,a scuba diver is putting together a piece of equipment
1,a man is wearing a diving mask and looking at a large pipe
1,scuba divers posing with colorful coral
1,scuba diving in belize
1,three scuba divers in full gear and yellow gloves near colorful corals
1,a man on diving board
1,a person diving from the swimming pool
0,man on a rope climbing side of rock
0,person is climbing the side of the rock
0,a man climbing up a cliff with safety rope
0,the man is climbing down the rock with ropes
0,a man on a rock climb in the outdoors
0,a man is climbing up on a steep rock wall
0,a man climbing on a steep cliff
0,climber on red rock
0,person climbs on the wall of a mountain
0,a man climbing a mountain against a sunset
0,climb down a big rock into the ocean
0,a group of people climb along a rock face
0,a young person in blue climbing a cliff
0,a man climbing on the side of a cliff
0,a woman is climbing up an ice cliff
0,an ice climber on a snowy cliff with mountains in the distance
0,a woman is climbing up a steep ice wall
0,a climber poses for the camera while climbing on a large rock
0,the rock climbers are climbing large boulders
0,a climber pulls himself up on a big rock
0,the man is climbing a mountain with his arms out
0,a climber is climbing up the side of a rock
0,climber is on the edge of a tall rock
0,people climbing up a rocky mountain with backpacks
0,some climbers are climbing on a rock
0,two climbers in backpacks on a rocky cliff
0,woman climbs up a large rock at the beach
0,woman climbing on rock by the ocean
0,a woman in a pink dress climbs a rock
0,a man climbing a rock with a black bear
0,a man climbing the side of a cliff
0,a man is climbing up a rock face
0,mountain climber climbing on a stone wall
0,a man climbs a hillside wall
0,a man is climbing up a stone wall
0,climbing up the wall of the rock climbing wall
0,climber in the rock climbing wall
0,a man in a white hat and white shirt climbing a rock wall
0,a man climbing up the side of a rock wall
0,person and his climbing partner person in south america
0,a man climbing on a rock in the mountains
0,girl climbing on a rock in the forest
0,a woman wearing a helmet is climbing the side of a cliff
0,young girl with helmet is climbing on a rock on forest
0,a man in shorts is climbing the cliff of the rock
0,a man on a rock climb
0,a man is climbing a rock face in front of him
0,a shirtless male climbing a steep rock wall
0,a shirtless man climbs up the side of a rocky hill
0,a shirtless man wearing ropes climbing a rock
0,a woman climbing up a cliff with ropes
0,a person is on a rope climbing on the rock wall
0,a person climbing up a mountain with backpack
0,an outdoor person climbing a boulder
0,a man climbing on a large rock cliff
0,one person climbing a large rock next to a river
0,a man on a rock climbing trip
0,a climber is going up the side of a mountain
0,a woman climbing down a steep mountainside
0,a person climbing on a rock wall with a rope and harness
0,a climber climbing on a rock face
0,a person is wearing a helmet while climbing a rock
0,woman climbing a rocky mountain with a helmet on
0,woman climbing a rock wall wearing helmet
0,a woman with a helmet climbing on a rock wall
0,climbing on a rock face - close up stock photos
0,a man climbs a rock cliff with a rock in his hand
0,a person climbing up a wall on a rock
0,a climber on top of a cliff looking down on people
0,a man is climbing over a rail bridge
0,a climber is hanging on to the side of a cliff
0,a woman climbing on the side of a cliff
0,sarah's pink jacket on a rock climb
0,a woman in pink climbing on the side of a mountain
0,two climbers are rock climbing on a cliff
0,two people climbing down a steep mountainside
0,a male climber is climbing on a rock
0,a girl climbing at the top of a large wall
0,one person climbing on a rock wall
0,a person climbing up a rock wall indoors
0,climbing the rock face of the castle
0,a man climbing a rock face on the side of a mountain
0,a man is climbing up the side of a cliff
0,a woman is rock climbing on a rock wall
0,"person climbs a rock at joshua tree national park, california, july 11, 2008"
0,a woman in jeans and black shoes climbs a rock
0,a man climbing on a cliff in a bikini
0,a man climbing up the face of a rocky rock
0,a male climber standing on a rock
0,a man is climbing up a large rock
0,climber in shorts climbing up a rocky mountain
0,a climber climbing up a large rocky cliff
0,a person climbing the rock face of a cliff
0,a man is climbing up a steep cliff
0,climber on the rock face in the mountains
0,a man climbs up a rocky mountain
0,an image of a climber climbing up the side of a mountain
0,mountaineer climbing up on a rocky mountain
0,man climbing up a ladder into a rocky cliff
0,a climber is climbing on a ladder and climbing up a steep rock
0,a man climbing up a rocky staircase to reach a summit
0,two climbers climbing up a mountain with lots of trees in the background
0,a climber is on the edge of a cliff
0,a man on the side of a mountain climbing
0,a man is climbing up a rocky mountainside
0,a man is climbing a large rock with rope and gear
0,climbing up the steep side of a mountain
0,a man doing climb on a rock wall with graffiti
0,a person climbing on a rock with graffiti on it
0,a woman climbs a rock wall while a group watches her
0,female climber climbing on boulder
0,a girl climbing up a mountain wall
0,two people climbing on a rocky mountain side
0,the climb on the mountain in person
0,climber negotiating a steep rock climb
0,a man climbing on a rock cliff
0,a man climbs on a rock to the top of a mountain
0,a man is climbing up a cliff with a rope
0,a person climbing the side of a rocky hill
0,a man climbs up a cliff on his back
0,a climber climbing a cliff face in the rocky mountains
0,a man climbs on the rock in the park
0,a man climbs up on a rock in a park
0,a person climbing up the large rock at a playground
0,climber climbing a cliff on the edge of a rock
0,a rock climber climbing up a large rock
0,a man is climbing up a rock with other people nearby
0,two soldiers climb on rocks while wearing helmets
0,two soldiers climbing on rocks in military gear
0,a soldier in a helmet climbs up a rock
0,a woman in white shirt is climbing on rocks
0,an female climber is on the side of a large rock
0,a female climbing over a rock on a large ledge
0,people on the side of a mountain climbing up
0,mountain climbing - vb - climbing on the cliffs
0,climbers scaling a rocky mountain side with a cloudy sky
0,two people are climbing up a mountain side
0,a climber climbing a cliff with a backpack on
0,a mountain climber climbs up the side of a mountain
0,a man rock climbing with a rope around his waist
0,a man hanging from a rope while climbing a rock wall
0,a man hanging on ropes to climb up a rock wall
0,climber in action climbing the stone wall of the castle
0,man climbing up wall with ropes
0,man in black boots climbing the wall of a building
0,children climbing on an indoor rock wall
0,a man climbs on an indoor climbing wall
0,two children climbing up a rock climbing wall
0,three people climbing on a large rock at the park
0,three men in blue shirts are climbing on some rocks
0,two people climb up a rock on the sides of a mountain
0,two people climbing on rocks in a forest
0,three climbers are on a rock while other one is on the side
0,a man climbing a big rock in a wooded area
0,a wall made of a rock climbing structure
0,soldiers at an outdoor climbing wall
0,a large rock climbing wall has men climbing on it
0,climbing along a rocky mountain with ropes
0,climbing down a rocky mountain with ropes
0,two people on a rocky mountain climb
0,a young man climbing a rock wall with his back on
0,climber climbs up a rock face with rope and harness
0,climbing gear and an orange shirt in a rock
0,climbers in the mountains are on their way
0,climbing along the rocky mountain slope in tahoe
0,person rock climbing on the wall of the waterfall
0,a man wearing shorts climbs up a mountainside
0,a man with shorts climbing on a rocky wall
0,a person in a black shirt and hat climbing on a waterfall
0,the climber is on the side of a tall rock
0,a man is climbing up the side of a cliff
0,climbing a steep section of jungle
0,man climbing a cliff side covered in moss
0,man climbing on a rocky slope with plants nearby
0,a climber on a rock with a rock in his hands
0,a man is climbing near a big rock wall
0,a man climbing up in the rocky rocks
0,a man climbs up the climbing wall inside a gym
0,"person climbs an indoor climbing wall in the dscc gym on saturday, nov 2, 2013"
0,person on a climbing wall at the scout adventure in cleveland
0,two people climbing in the snow
0,"climbing on a snowy, rocky mountain"
0,two climbers are climbing up a snow covered mountain
0,man climbs up from the cliff of a tropical island
0,climber climbing above the ocean in thailand stock photo
0,a climber climbing on a rock
0,a mountain climbing route in the mountains
0,the boys are climbing on a bouldering wall
0,three people are climbing on a cliff side with their arms and legs
0,three boys climbing on a rock wall
0,a woman is rock climbing on a cliff
0,video of a woman climbing a rock
0,a man is climbing on a large stone wall
0,a man is climbing up a large wall
0,a man climbing up a rock wall near a river
0,two people are climbing inside an orange canyon
0,man climbing up a large cliff in black and white
0,a man climbing up a rock cliff in black and white
0,a man climbing on the side of a cliff
0,two men are climbing a cliff with ropes
0,a man climbing up a steep rock face
0,three people climbing on rock in the desert
0,an adventure team of rock climbers on the wall
0,climbing on the glaciers - person
0,a man is climbing up a mountain with a backpack and a rope
0,a man is climbing up the side of a mountain with backpacks on
0,two people climbing on the rocks while wearing backpacks
0,the view from the ridges on a climbing trip
0,climbing in a big canyon in montenegro
0,young man climbing on a rock cliff
0,scott climbing at sandiway on a monday afternoon
0,man climbing on cliff with rock below him
0,person climbing 'trouble on the right' on the kreipe
0,a male climber attempting to climb up on a cliff
0,a man is climbing up a rock wall
0,people climbing a glacier in scotland
0,a man climbing up a steep side of a glacier
0,an old photograph of a person climbing a rock wall
0,a man is hanging off the wall while climbing
0,a person is climbing on a rock with a boulder
0,a man rock climbing on a cliff
0,a man climbing on a cliff
0,a woman climbing a rock on a rock
0,a person climbing up a rock with rope and a rope
0,a man climbing a large rock in a forest
0,climbing up the rocky slope with the rock
0,a person climbing down a mountain with a backpack
0,an old guy climbs up a steep mountain
0,two people rock climbing up a cliff on an outdoor ledge
0,two men climbing up on a cliff
0,two men climbing up a rocky mountain with ropes
0,a person climbing a side of a boulder in a park
0,a man climbing up a large pile of soil
0,climbing up a wall made out of grass
0,"person, at the start of the first stage of our guided rock climbing hike in the danube river valley in slovenia"
0,a man is climbing a rope over a cliff
0,mountain climber standing on top of the rock with a backpack
0,a man climbing a large rock with his hands
0,a rock climber stands on a cliff with a rock next to him
0,the man in blue is on a rock climbing route
0,a woman climbs on a rock
0,woman climbing up a large rock
0,a woman climbing up a rock
0,climbing the steep walls of a canyon
0,climber clinging to a rock face of the canyon
0,a man climbing in the mountains
0,the video clip is about a rock climber
0,an action shot of a climber standing in front of a large boulder
0,a person is climbing on the side of a cliff
0,a man in his hiking shoes and sneakers climbing up the side of a mountain
0,a person is climbing up a rock face with rope
0,two people are climbing on a wall with stones
0,women climbing up a stone wall
0,climbing the wall on st peters s castle
0,climber is heading down a canyon
0,someone climbing up into a narrow canyon
0,two climbers are climbing through the narrow slot in the canyon
0,climber in the city
0,climber standing on the side of the cologne cathedral
0,a man climbs up a stone wall near a city
0,climbing the'scalpel' on san diego boulders
0,a climber is attempting to climb up the rock
0,a man climbing on a rock in a sunny environment
0,climbing up steep rocky slopes in the tatra mountains
0,an adventurous climber on a rocky slope
0,climber on an icy ledge
0,a group of people are climbing a rock
0,climbers climb a rocky hillside on rock
